0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
971.1168,351.76953,0.98742914,984.67444,342.73132,0.98775196,978.92224,340.0785,0.9485385,1014.0581,364.19604,0.9705901,1015.8262,364.04596,0.7611076,1005.8308,442.37274,0.9169166,1002.56165,435.54346,0.83644664,887.79175,399.42896,0.9241257,899.3174,400.47534,0.5656553,805.37305,318.10388,0.98034626,820.3165,322.38593,0.49191138,1003.4237,648.0222,0.87600327,991.2489,644.8518,0.8541138,990.349,821.818,0.9797997,976.73364,813.5991,0.92178345,1010.2727,988.5427,0.95691025,1003.62964,970.80566,0.949594
964.3988,356.0048,0.98486865,976.3546,346.59665,0.99818194,970.6205,344.01578,0.9491854,1005.73193,365.13065,0.9908955,1005.8047,362.82962,0.7421746,995.43823,441.22696,0.9145211,991.7278,431.09024,0.83496934,867.7092,423.02896,0.956244,888.36597,413.9324,0.91103864,784.14465,353.98087,0.8831762,801.4198,354.72665,0.8501426,1013.9264,647.39905,0.87809956,1001.2175,643.2919,0.87307465,989.36707,818.68274,0.9389391,979.6881,812.11475,0.91350627,1011.306,985.4525,0.9561158,1004.71045,968.2788,0.9641092
961.3832,353.07718,1.0057815,975.5737,344.809,0.969585,969.5327,341.25638,0.94151115,1003.5575,367.1736,0.96433717,1002.45654,363.77585,0.7251401,993.62,440.80276,0.93438923,989.0842,426.11667,0.8346102,865.563,421.51865,0.95936877,891.2942,409.98978,0.8964253,785.3418,352.75674,0.9643456,807.8379,351.49893,0.83616185,1012.4651,650.3474,0.9174371,1003.6975,645.29285,0.7846012,991.09644,821.5143,0.9511342,985.2339,815.77344,0.849933,1011.2457,984.3915,0.96210426,1007.22144,971.61865,0.956864
950.06104,357.9545,0.9879855,962.7728,349.11057,0.9953299,957.6179,345.62778,0.9509234,994.5226,371.67233,0.9579066,998.1195,369.05624,0.70920885,987.5281,447.79745,0.9457674,988.3063,438.20023,0.84221387,863.03015,463.03726,0.9119556,880.2097,454.55783,0.9055897,775.694,428.6003,0.7680681,796.88513,419.2944,0.79130524,1027.2448,653.3629,0.8919889,1011.17944,650.0856,0.807066,990.58936,819.3406,0.9496771,978.6913,810.51025,0.9214366,1011.39624,987.6011,0.94512033,1003.26086,967.0918,0.95993507
936.44977,367.95532,1.0060892,950.01373,358.47107,0.96366096,943.6497,355.2766,0.94042397,982.5441,379.6891,1.0105038,981.8923,378.44202,0.73314494,984.5479,456.9734,0.92789066,968.20685,447.30908,0.8441564,869.8765,510.0813,0.88876987,868.9932,492.6942,1.0110964,760.05743,513.10034,0.88607836,766.96136,488.41565,0.86160344,1040.5527,656.19275,0.89725995,1015.1707,652.51624,0.8882573,990.05524,821.09436,0.920099,976.3139,811.79407,0.9036615,1012.36945,990.2374,0.94279265,1002.3857,966.55566,0.9664352
920.3374,384.95993,0.9942497,933.9888,373.75064,1.0050277,927.34656,371.95786,0.95194435,965.87524,393.4199,0.96679264,965.772,391.56766,0.7307657,975.1432,480.15793,0.8950647,956.7213,465.7642,0.8622035,882.6819,563.5322,0.8578037,883.4264,538.5525,0.89715695,777.5514,607.6703,0.7919328,792.5073,578.27734,0.76542425,1051.0138,658.27136,0.87357473,1030.0189,652.7971,0.7947483,986.67737,821.85986,0.93038094,974.5779,809.4801,0.91695195,1011.2726,989.8976,0.91031003,998.2372,963.0707,0.91870344
897.6041,405.11606,0.9618106,911.42334,394.50418,0.98062044,903.5829,392.84848,0.9322169,946.2273,412.7789,0.994494,945.70447,410.83646,0.7214632,963.9407,499.1467,0.9196887,947.8093,487.61093,0.80861855,908.3673,617.9536,0.9478061,902.7915,598.6575,0.7800789,833.9866,693.8888,0.91875935,840.7688,658.3009,0.8006107,1060.4845,666.7377,0.86929315,1040.3855,662.65283,0.77380073,982.36646,815.85876,0.9354422,973.91956,809.3744,0.9282727,1012.81433,987.9813,0.90349877,996.5835,962.77234,0.9294172
879.0822,440.24506,0.98924434,891.49054,428.33588,0.98572886,885.79193,427.03748,0.9072586,924.92487,446.318,0.9623134,928.2735,445.5689,0.7505782,953.5203,528.97784,0.9022763,934.0533,516.5591,0.7794466,960.06696,659.4301,0.92136705,946.356,644.54083,0.77114046,932.40875,754.78925,0.86582935,929.0838,742.7015,0.73232967,1066.6562,676.00116,0.8452356,1046.6682,672.2712,0.7484771,973.6088,820.3084,0.9541254,969.7454,811.25885,0.84570694,1011.64044,988.6434,0.9212067,998.16766,965.8831,0.94294876
886.9051,443.32852,0.9530206,897.9305,432.94162,0.97543275,892.9117,431.4432,0.8687409,926.29486,446.49588,0.95656276,933.5892,445.38712,0.74359834,952.96967,527.8893,0.94350684,937.11615,515.7384,0.7999867,959.52655,656.9055,0.89751697,943.4046,646.56323,0.8387011,933.9461,756.2848,0.84001255,927.69366,745.0664,0.7762481,1065.4414,676.6929,0.8543809,1047.742,673.2478,0.7056906,973.5262,819.3562,0.97506976,970.66693,811.66907,0.827217,1010.89325,989.30664,0.9349218,997.388,965.7451,0.9655469
861.02277,483.96573,0.9881805,872.5986,471.4467,0.9946413,867.4704,470.566,0.9017839,902.75006,486.20303,0.9476977,915.45905,485.10092,0.7151236,941.65375,566.2472,0.9370947,941.2192,548.39954,0.7785921,1007.118,671.7468,0.9295074,1002.1021,651.5913,0.5422904,1050.2725,775.9531,0.767987,946.39984,629.5261,0.20803228,1073.737,693.00146,0.81331635,1072.1123,682.93335,0.6855546,960.8123,827.72925,0.9478548,960.04205,816.13696,0.89770675,1010.7996,991.10693,0.90030634,998.066,967.22534,0.97837937
847.07623,532.90234,0.98111737,857.4356,520.6186,0.9630275,852.0098,520.6219,0.8725036,885.66876,534.172,0.92254496,901.5412,531.33136,0.633251,940.4488,602.96936,0.82743376,927.4179,592.94684,0.7221742,1045.8481,661.287,0.77684104,1024.501,653.4745,0.45828524,1125.748,715.16516,0.7720622,1120.2156,698.875,0.3524263,1061.2471,722.4756,0.7803563,1038.2859,717.43787,0.72744924,951.9827,838.0226,0.93739736,943.19415,819.24414,0.89221835,1010.49884,995.26904,0.9121392,996.2618,969.6443,0.97663784
835.6727,576.2455,0.9987227,843.99097,565.08704,0.9665529,840.1824,564.1659,0.9183392,872.7655,578.8815,0.91210204,896.03955,574.0088,0.6765698,936.02,639.05115,0.89451385,922.7163,632.4574,0.80246735,1049.9982,645.06287,0.9286525,1049.5815,640.7063,0.638276,1145.2147,642.2234,0.89024776,1140.831,633.979,0.52921116,1081.1072,745.33215,0.84294504,1063.9382,739.041,0.6634766,942.99536,840.0597,0.94093347,937.5259,822.97656,0.88950795,1009.36646,994.06323,0.9284693,993.48486,969.51416,0.9907397
836.0702,616.17004,0.9712259,842.1522,602.5089,0.98349345,838.6511,602.1609,0.88880575,868.5531,612.7283,0.94803005,901.7439,604.14026,0.6261201,934.83374,669.53394,0.85162973,931.2682,656.8506,0.74178946,1041.3312,638.5394,0.8934591,1038.0199,626.776,0.7584447,1126.6031,584.1792,0.8914776,1115.1412,577.459,0.7212242,1084.7377,771.68896,0.74647117,1074.5892,761.34766,0.565401,938.14453,848.94934,0.8779423,932.7908,825.3297,0.852034,1007.7551,998.34375,0.8800808,994.8285,973.8634,0.9586108
844.9937,632.7117,0.9799213,854.2028,622.0958,0.9657421,849.0351,620.6918,0.9038142,881.74274,637.995,0.93945324,899.5319,633.0182,0.6655015,936.67535,689.1322,0.8481353,933.5617,676.00305,0.72230035,1042.0203,638.5968,0.9561519,1036.4141,631.8655,0.71410847,1106.6595,570.12036,0.89736724,1097.5051,572.0973,0.7098563,1086.447,792.1947,0.82835925,1079.0945,782.6366,0.56122255,932.0754,856.69617,0.8713355,931.4139,830.39954,0.8253007,1009.1032,999.954,0.93611354,993.8166,976.0884,0.9463264
845.6023,630.0925,0.9596173,854.0112,620.6804,0.9584096,849.70984,618.9156,0.91869116,879.5714,638.0458,0.93286717,901.9165,630.6795,0.6573038,936.99744,688.4596,0.8742598,934.4586,676.0775,0.6852343,1040.5802,640.56836,0.92566514,1036.5237,627.87823,0.78922546,1110.9841,566.78894,0.8730694,1100.868,567.28705,0.77025306,1086.2806,792.1041,0.80601037,1077.3173,782.6189,0.5936893,931.7953,856.0298,0.85593545,931.9005,830.2793,0.8310416,1009.2584,1000.34204,0.92811,993.81494,975.7073,0.9822861
848.4127,631.13745,0.9693631,856.8607,621.44934,0.99645495,852.64185,619.61066,0.9096645,883.18665,637.3722,0.9451567,902.97754,632.0404,0.58330774,940.4042,695.24084,0.8345858,935.7886,681.0865,0.71192646,1041.9989,663.62396,0.85358524,1036.8622,656.18115,0.5733393,1114.4895,605.90704,0.812466,949.79834,816.37585,0.48263782,1079.9691,799.7938,0.7391616,1065.2202,788.80286,0.5301746,922.2362,863.1439,0.8034682,924.34204,836.67957,0.81363565,1007.08655,999.9586,0.9248515,991.76526,975.97107,0.94357693
