0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
331.7052,670.6098,0.91907114,346.30023,658.8276,0.9783999,337.133,657.7659,0.86866236,376.85266,677.9831,0.97535217,393.83258,679.13153,0.81345034,386.71027,748.27924,0.9464408,390.12793,756.2424,0.858805,302.95758,597.9167,0.96856135,315.35803,589.6484,0.8395784,257.6184,462.98114,0.8887582,273.1745,476.0041,0.64278287,380.55957,1039.0012,0.9112097,393.422,1037.8213,0.81151044,387.04205,1278.5947,0.91786534,406.14557,1273.9314,0.9072548,412.69598,1529.9844,0.8665023,423.0125,1500.2781,0.87350714
330.38586,665.7675,0.91738,345.9402,655.66754,0.9403944,334.25745,656.1065,0.89331114,386.3283,679.41864,0.9471659,385.66022,679.7308,0.8067423,386.0515,739.82806,0.9828261,383.15344,757.7431,0.83051234,294.68457,598.2182,0.94219005,303.59833,605.65924,0.64732814,242.59863,469.01312,0.95108044,264.59808,512.83514,0.327533,381.1034,1036.5994,0.94393027,387.7279,1035.2693,0.8557366,385.289,1276.584,0.9808272,402.01807,1271.8103,0.9117637,415.06354,1529.2554,0.8908112,420.07318,1498.456,0.8752825
325.46753,660.40717,0.9630353,341.0904,650.4195,0.969339,330.77417,650.4571,0.8821191,379.40088,671.64777,0.96011937,386.24078,673.2172,0.81375265,381.59833,739.82367,0.9793333,380.18,754.70966,0.82222235,282.961,603.49506,0.9404623,292.6432,613.8178,0.710955,221.24432,484.12738,0.9436157,256.3833,525.9428,0.43485156,382.9124,1037.3142,0.9427066,390.62756,1035.6099,0.84996367,382.55817,1279.074,0.95263517,405.00653,1274.7017,0.89991164,408.0008,1524.3755,0.9146812,422.42627,1505.0015,0.8925096
324.15564,668.7801,0.9526963,339.87988,656.7275,0.9338129,333.59406,657.66,0.8798847,379.96124,673.352,0.9518837,381.5843,673.5734,0.8150114,382.62927,739.3265,0.98367655,378.44916,751.0782,0.7923385,266.61633,615.394,0.94456863,270.13336,632.2017,0.74967307,184.37561,494.70807,0.9234718,194.27533,516.0175,0.5381993,387.17053,1034.405,0.9050484,395.43695,1032.7449,0.77422625,382.36926,1275.8511,0.9401493,403.70343,1271.7307,0.8951025,406.49493,1527.3088,0.94590056,420.23932,1504.6582,0.88661134
313.16028,667.88513,0.9136827,328.36804,654.41174,0.93847346,321.34003,654.29346,0.9161176,372.25104,668.80566,0.970582,372.5652,672.01013,0.79835165,381.5501,733.3165,0.98760986,369.28662,747.41504,0.84455,248.11078,638.2223,0.9032997,248.27753,660.9286,0.9655467,146.14862,532.5166,0.9254736,151.7096,549.178,0.8752491,401.10657,1033.8627,0.8904665,404.68585,1033.6726,0.8152003,381.17432,1272.7281,0.9358678,398.7685,1270.5924,0.8821078,407.48004,1528.4445,0.8940783,414.19885,1505.6595,0.89332855
318.05188,670.30145,0.91880727,336.09094,658.2775,0.9055014,324.30078,657.0931,0.9282701,378.59644,673.0345,0.8947005,352.30615,672.3077,0.731624,380.3977,732.88007,0.9370047,356.96692,745.4942,0.8345908,224.17255,651.51666,0.96903676,212.5531,684.2502,0.94490814,94.825806,571.80963,0.937363,95.13367,598.22736,0.8894776,406.56982,1033.6558,0.8965847,400.44556,1034.771,0.8024247,379.82532,1270.1624,0.936928,401.4442,1267.7549,0.91263247,399.0796,1527.0247,0.9247155,418.0094,1505.553,0.9101459
304.2021,682.76685,0.9549303,317.2124,667.73206,0.9591026,310.30798,671.01953,0.9433173,366.01782,670.07043,0.9997622,363.88666,674.6315,0.7642851,372.4414,733.4182,0.94665563,360.49426,754.84326,0.8093266,208.98486,697.2549,0.9171347,226.1294,750.1212,0.9749122,44.16272,647.4093,0.90373826,112.43286,701.1134,0.86149406,416.219,1031.036,0.8723241,420.77014,1032.7026,0.7454543,385.93903,1268.6829,0.9547188,405.25488,1266.133,0.9287182,397.2755,1525.5483,0.90102696,416.6889,1497.792,0.89611197
298.29367,675.4035,0.98847556,311.53232,658.27997,1.0062838,305.41013,660.58246,0.8881186,357.73886,669.37445,0.99085146,371.20602,672.3693,0.7349665,366.72397,734.9318,0.91143525,366.57138,759.1469,0.75462985,195.50424,752.4289,0.9457613,236.67667,800.9052,0.9483254,41.482513,754.25214,0.89962405,118.1644,795.299,0.9941414,426.70566,1027.0703,0.8630967,439.94675,1031.0479,0.73412097,388.60202,1264.4897,0.93018997,408.98593,1261.0386,0.9308103,390.80014,1524.3174,0.93511844,412.47177,1489.4976,0.8930247
291.22375,686.5566,0.97729516,303.39532,667.6309,0.94424295,297.2785,671.2791,0.89975965,349.86975,675.4566,0.98205054,363.89795,679.87604,0.76264596,357.37665,742.9151,0.9188032,373.13037,765.11456,0.7861005,208.06659,819.24054,0.93209374,255.98773,862.5993,1.0075516,67.16742,871.22736,0.89022034,136.1629,889.4577,0.9637103,438.7329,1020.43,0.8555254,452.17438,1023.22125,0.71885425,387.12646,1260.4456,0.9086913,408.72662,1256.3967,0.9250945,389.78668,1522.5134,0.916168,415.61847,1478.9202,0.88898754
281.02563,686.45996,0.98267233,296.14917,669.7178,0.96516573,288.09644,670.03845,0.9227376,342.16663,683.82654,0.9910373,355.4264,686.1448,0.79826653,343.03906,760.1903,0.9941139,374.54895,765.1139,0.87719434,245.53662,889.1671,0.9310922,290.41235,909.5631,1.0297923,141.20819,989.8793,0.8883151,178.14075,988.4044,0.9781666,448.99353,1026.2867,0.8885904,461.7765,1025.4482,0.73255414,379.51062,1254.0138,0.9220726,402.3297,1250.0754,0.9196766,389.59827,1526.3789,0.94841146,425.6277,1479.9644,0.89528537
