0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
364.7595,1088.7633,0.96724117,372.49643,1078.7898,0.9932475,365.0186,1079.4243,0.9504753,399.58926,1081.8201,0.9902845,392.00174,1082.537,0.73073876,410.86417,1130.2052,0.96474415,405.25186,1133.1578,0.75760746,392.9542,1199.6425,0.9828966,388.70755,1211.7848,0.5626018,327.87918,1234.7561,0.9557121,343.06064,1243.0221,0.58968335,413.3295,1278.5293,0.8159354,407.20645,1277.8594,0.7048322,407.82858,1396.7535,0.9245684,407.6014,1395.5397,0.8659446,434.40848,1516.3726,0.94077003,436.88712,1512.6324,0.9089191
363.24304,1089.002,0.96116984,370.78326,1079.1133,0.9791649,363.5052,1079.8262,0.94884187,398.3819,1082.121,0.9968126,389.77142,1082.6283,0.72127795,412.2022,1128.782,0.9563075,399.80573,1134.1968,0.75635725,392.9748,1196.1285,0.95816994,381.23328,1207.8016,0.6670239,326.97913,1231.653,0.949949,335.03204,1240.5149,0.6713163,415.89246,1280.731,0.81568867,401.50238,1280.5704,0.73072904,407.68134,1397.6302,0.92956805,405.53827,1396.0352,0.84190243,432.89502,1514.0289,0.89569217,433.91223,1510.2797,0.88984513
360.92505,1090.8927,0.9805096,368.06598,1080.7037,0.9948244,361.57086,1081.2058,0.96581155,396.047,1082.598,0.98498905,389.34375,1082.6797,0.7482616,412.75897,1127.9707,0.94567287,397.53186,1133.4257,0.7926593,387.84875,1193.7635,0.9844428,373.625,1201.1198,0.8031777,322.30432,1228.2521,0.9949445,325.95532,1231.2932,0.7072272,418.75732,1279.8143,0.82499987,403.95544,1279.6212,0.71134007,406.60187,1395.7418,0.9314731,403.4878,1394.3068,0.8303859,432.42908,1513.282,0.88939685,431.79272,1509.3398,0.888803
358.1306,1092.8304,0.9695474,365.05817,1082.7101,1.0034554,358.55847,1083.2784,0.9563744,393.09625,1084.1633,0.98511136,384.8943,1084.917,0.694574,412.8999,1127.285,0.96083534,394.85315,1135.48,0.7662919,384.4021,1186.1499,0.9959626,367.34265,1195.3478,0.7533518,315.7212,1219.7368,0.96076477,314.79712,1224.3624,0.73125815,425.95068,1282.3364,0.81446785,408.74792,1283.3519,0.751215,405.1286,1397.186,0.8660313,401.6765,1396.0802,0.7999859,431.2082,1516.5171,0.89291036,430.93103,1512.0643,0.9041642
353.14233,1097.7023,0.9960949,359.3783,1087.6533,1.0040416,353.43005,1088.5253,0.9830579,387.8623,1087.7183,0.9858597,382.47443,1088.4799,0.7630851,412.35486,1127.7285,0.998268,389.93652,1142.4302,0.7208146,385.02332,1173.9053,1.0169048,351.66333,1203.3689,0.8334919,315.46527,1199.1416,1.0209504,303.00867,1232.6776,0.8751038,431.3069,1280.1255,0.8333352,410.74146,1283.1128,0.7665803,398.84277,1390.4686,0.89066887,402.92267,1393.1572,0.78867435,430.13635,1512.4967,0.912776,432.87512,1508.8799,0.8740322
347.42236,1107.5107,0.99141073,353.00946,1097.657,0.9932177,347.40417,1098.3694,0.9790329,380.54773,1097.4448,0.9724375,376.48853,1097.5208,0.6818471,409.50574,1128.3813,0.9937937,386.15656,1141.5718,0.7020475,388.11395,1162.9146,0.8335208,363.28516,1183.242,0.7968119,331.0912,1177.3892,1.0340409,323.68066,1209.8252,0.84048414,441.76984,1279.658,0.81406987,421.61517,1282.4961,0.7293751,393.73486,1386.2903,0.9081797,400.55243,1387.8411,0.7391778,429.83746,1507.9746,0.9015703,431.8979,1503.2524,0.88811326
755.19055,1224.6178,0.9717667,760.3893,1219.5988,0.96758676,751.256,1219.3093,0.953939,769.1492,1222.4434,0.93320674,745.5641,1221.669,0.96365666,785.09296,1251.1161,0.9455372,736.7001,1254.1041,0.945239,803.7893,1287.0612,0.92073643,726.85895,1294.3616,0.903892,778.49084,1290.3528,0.96571195,747.59106,1283.3511,0.8011488,784.85394,1319.5011,0.8647066,755.7533,1322.6694,0.8565575,790.2514,1381.3041,0.89945567,773.9145,1382.9213,0.8792186,798.2969,1442.5802,0.90609205,786.42334,1439.8486,0.8611296
323.269,1152.983,0.9655521,330.74222,1143.418,0.9906315,324.94778,1143.9456,0.9271853,358.9,1147.904,0.96324927,355.91275,1148.4592,0.741634,383.92148,1174.551,0.9307314,374.8403,1184.589,0.6877545,411.1481,1152.8494,0.93134475,409.20493,1153.1464,0.49947903,437.43558,1133.1508,0.9215034,434.36404,1132.5521,0.38084194,465.0986,1300.6981,0.79281807,433.4617,1303.0468,0.764375,393.6185,1397.9884,0.88765705,378.57095,1389.8535,0.8588138,436.51193,1520.1196,0.927845,412.69717,1506.8988,0.8067446
320.71985,1171.0608,0.9448726,328.5918,1160.9242,0.9384918,322.64,1161.9717,0.9046777,357.60992,1164.9246,1.0158381,354.41553,1166.0111,0.7712984,383.89032,1188.9305,0.95946985,373.72394,1204.8116,0.6503436,422.37067,1166.8417,0.9522234,414.48206,1294.4563,0.32967004,463.44562,1144.1528,0.9215492,401.04816,1338.4869,0.20339851,467.97125,1317.1722,0.81590617,434.4073,1318.3641,0.78304505,390.3022,1406.6691,0.9289973,375.46185,1397.9535,0.74500126,435.69257,1522.0126,0.9138671,415.29828,1512.341,0.8078491
321.92462,1184.7764,0.96303904,330.37775,1175.782,0.9671102,324.34845,1176.2227,0.9269347,358.3935,1182.0613,0.97459614,357.33527,1181.5671,0.6897962,386.03662,1205.6045,0.8734869,376.55615,1214.1123,0.61706954,435.07092,1190.9023,0.9654472,438.00574,1181.9282,0.61439574,491.78357,1176.4199,0.8789414,478.95752,1169.0339,0.88888615,470.0437,1327.575,0.7950221,441.01294,1327.3315,0.73501515,386.50116,1409.127,0.9266616,372.633,1401.2915,0.76185465,434.31348,1521.6755,0.87614024,419.01514,1511.4863,0.7729887
