0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
680.134,583.4311,0.9353564,685.6269,573.22833,0.97723407,681.67377,573.9069,0.9142251,712.9768,579.02386,0.9743288,718.7794,577.1653,0.6650872,746.71063,610.9824,0.93312526,757.9126,603.23157,0.74423826,829.17944,590.41046,0.7675388,830.99365,586.3398,0.74833715,917.8364,562.262,0.7797271,916.6444,556.3404,0.6152576,857.75,713.33356,0.7959485,873.1211,709.2511,0.6315391,758.7887,780.7082,0.9547392,767.7075,778.10956,0.83087885,811.72394,888.6224,0.8643923,814.41797,881.8024,0.82444
680.25323,583.11707,0.9240631,685.6623,572.8254,0.9960158,681.7611,573.6255,0.91204274,713.25464,578.924,0.9736741,718.611,576.9456,0.64331424,746.58215,611.258,0.9400629,758.714,602.2111,0.7330909,830.3451,590.4637,0.7274812,832.6626,585.0589,0.7576088,919.1123,561.8351,0.78222346,916.56006,556.0851,0.6249126,858.2544,713.094,0.7975036,873.60876,708.99286,0.6320883,758.5688,780.4067,0.95187587,768.24304,778.2602,0.83627445,811.05945,887.94037,0.86919975,814.068,881.2056,0.83705854
685.3637,567.6454,1.007965,692.29956,558.6726,0.99305093,688.0034,558.90845,0.9027616,718.5713,569.30176,0.95521164,722.21216,569.0453,0.6862663,750.823,606.6129,0.8591348,756.9004,597.90125,0.79716796,827.81964,625.0924,0.7529342,826.6857,620.85535,0.64993644,895.906,647.5027,0.34112906,882.7435,635.3164,0.219234,852.5172,714.5874,0.7677977,865.5242,710.41223,0.5671033,753.0902,782.7738,0.90868914,759.6513,779.53174,0.77742076,810.66925,889.80457,0.869382,813.9197,884.17285,0.8284755
694.0149,556.24677,0.91642296,701.2738,545.0205,0.9584704,696.7357,545.90814,0.9124272,728.6068,551.0282,1.0085206,730.9192,550.7199,0.7281494,767.09424,596.00146,0.87095475,768.25574,588.03766,0.79141116,818.98303,660.6908,0.7889803,824.46106,659.3817,0.54279804,851.99744,722.6364,0.4740572,859.30994,731.4495,0.38119864,847.5399,714.2348,0.7470933,851.7207,707.93164,0.5911507,748.24756,784.79596,0.8997283,754.9087,781.7557,0.8139764,808.0216,888.6412,0.89381766,811.8733,882.6954,0.8471026
711.7998,537.71857,0.96033406,719.77856,526.83575,0.97208357,713.96484,527.59546,0.891224,748.35876,532.4332,0.9913983,750.03503,532.4602,0.7517749,788.1542,582.3385,0.894119,780.0027,578.7851,0.75697577,773.6044,684.12445,0.9226929,780.7953,682.28827,0.5229988,741.7197,750.31,0.7028154,751.2866,751.01855,0.4672702,849.5842,713.1446,0.7777961,842.8273,710.4561,0.5602124,745.98096,784.3444,0.91596967,749.05884,781.6038,0.86780214,809.8052,888.9439,0.8839487,810.16675,884.3785,0.83216304
733.9239,528.5156,0.9377564,740.9319,516.4396,0.9702716,734.71454,518.02783,0.89906776,772.5357,518.7376,0.96728265,770.70483,519.83234,0.7061191,800.97894,570.3082,0.9312774,801.5616,567.07404,0.7745837,747.2978,638.60944,0.84777147,749.42975,635.00226,0.72138524,686.78754,671.27765,0.57800734,687.87396,667.66656,0.5458718,844.3442,711.68195,0.7985606,854.0998,710.322,0.61736155,745.47784,784.4537,0.9545703,755.131,782.6419,0.8342371,808.68604,887.95404,0.88766843,809.2745,883.2923,0.8291491
751.7159,509.1143,0.95882046,760.0653,498.58133,0.9701101,754.8545,499.28732,0.8970797,790.0017,506.3132,0.9805051,789.5649,506.56625,0.7054778,810.705,555.89294,0.9411273,806.49884,555.8281,0.7191293,718.14984,569.41956,0.828987,714.1702,571.02234,0.51254344,642.78796,540.70166,0.7867751,645.40753,546.84314,0.42078337,843.5881,706.1493,0.8307985,846.14594,703.60254,0.6136631,745.7832,784.1449,0.9392066,753.16516,783.0575,0.8966814,810.0408,888.41626,0.8888874,810.0646,883.0408,0.8396232
767.4394,486.6701,0.9913982,776.23486,477.77747,0.9592067,771.1842,478.16296,0.9377464,802.63446,487.12518,0.9725371,801.40155,486.64868,0.6894977,812.06146,530.4305,0.93420565,802.9283,532.8418,0.77556276,722.4397,499.1996,0.83217275,712.1165,507.4563,0.81529915,684.81085,428.90094,0.93352664,661.82196,455.94983,0.8678994,836.62384,695.0289,0.85810626,834.8996,693.0562,0.6920476,746.9679,780.71814,0.9721635,751.0905,777.8685,0.8738086,807.5705,886.2626,0.9368376,809.49066,880.5924,0.8780972
338.1862,529.8069,0.85758436,339.9023,528.0129,0.8761044,336.73166,527.76,0.8699702,342.5893,529.3293,0.90750694,334.46518,528.8624,0.89870334,346.47552,538.6645,0.89630544,330.88623,538.53955,0.8918141,349.94174,549.0735,0.79635805,326.9201,550.63354,0.8531807,350.43433,556.7356,0.594055,325.53214,561.8769,0.85440934,344.00912,561.8271,0.79721856,333.3568,561.91315,0.82331896,344.27036,581.0153,0.8244597,333.4655,580.171,0.82923675,347.4259,593.68146,0.5657351,333.27936,594.767,0.7785776
803.9963,409.56848,0.7595038,816.47906,400.86542,0.8338078,809.05585,400.83826,0.7218636,838.70917,413.1496,0.9210835,827.6209,413.18732,0.811122,840.758,459.03137,0.8814969,817.4379,459.25684,0.9032693,805.1828,389.6131,0.85817826,792.0192,394.5207,0.87803733,811.6414,321.02838,0.9890876,799.6777,325.15674,0.9575135,804.76715,633.73047,0.8924659,790.2747,630.2539,0.80856013,752.03375,756.3666,0.99190855,752.0429,753.89417,0.92131376,797.62885,874.3356,0.9416286,801.7486,860.4968,0.91934
