0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
653.53235,508.30267,0.90794355,645.60767,499.0235,0.894488,640.8043,499.34076,0.9496335,603.15454,515.4534,0.72065246,609.7024,511.20148,1.0169417,607.303,571.1502,0.8070978,602.3506,555.83466,0.88133574,688.44006,559.0776,0.9837569,710.4125,472.9428,0.93807924,754.23303,500.67365,0.93278956,796.511,395.7375,0.926751,579.84546,788.47516,0.77653337,589.75464,786.5341,0.90191793,595.5708,971.8869,0.9499638,604.0316,972.11017,0.8910662,584.8911,1150.4036,0.91006726,589.7975,1155.155,0.9261693
658.22925,515.8734,0.93095183,652.68115,505.84393,0.9295677,647.3054,504.4176,0.95866895,608.99725,514.5248,0.70575124,613.30786,511.46204,1.002429,612.3778,576.12805,0.72231734,609.65515,554.80493,0.9037669,703.14746,581.4165,1.064703,732.6709,491.91083,0.9668863,780.6023,531.2903,0.77665615,833.6233,432.22284,0.8268144,569.12085,791.8364,0.7328944,586.1843,787.1389,0.8669314,593.03815,975.44446,0.9492166,605.20447,974.1975,0.94101155,583.59973,1154.128,0.929134,590.54224,1156.3818,0.9541004
660.3208,515.084,0.97849464,656.4877,504.3858,0.93283355,649.0149,503.06653,0.99033177,609.3657,513.3219,0.69145495,615.0593,511.26746,0.974833,600.0242,578.89856,0.7285553,610.9956,559.2783,0.9598827,670.871,622.6575,0.87265384,735.81226,532.7888,0.9564843,741.95557,612.7449,0.73068774,827.3506,512.05444,0.87509334,558.88916,791.13135,0.7496546,580.53394,787.68616,0.85480195,591.4629,973.5759,0.92264616,607.57385,969.31946,0.94411653,581.21204,1152.8557,0.9249431,593.219,1155.7683,0.9458456
663.6494,520.4152,1.0028408,659.91235,509.07532,0.93491477,653.1918,506.70374,0.96925616,612.0089,521.2437,0.678995,619.6601,517.056,0.95574665,605.4026,587.1511,0.7103069,615.18774,563.7623,0.9663801,697.6808,655.1378,0.9999261,722.0969,575.6603,0.93156904,799.6472,655.07104,0.8448373,795.14575,580.23254,0.8208864,550.3341,792.00757,0.6850619,570.2202,787.6135,0.8646047,595.2446,972.25024,0.91478026,610.72034,965.4546,0.93864703,583.2368,1152.0981,0.94091094,593.4658,1154.6765,0.91426486
671.7093,524.7406,0.9793774,665.99054,512.01337,0.895018,660.5302,511.03668,0.96777487,617.4277,526.26385,0.73753303,628.0045,523.01044,0.9738916,598.52155,590.30475,0.7771338,626.59644,575.8599,0.952708,685.519,699.12994,0.89266443,732.5988,635.9725,1.0291975,783.8072,732.1401,0.80246365,816.57733,668.5411,0.90715545,541.4561,793.2602,0.7260729,567.7246,789.26715,0.84900665,601.63043,969.293,0.93846375,616.78754,963.8265,0.9591949,584.9998,1151.8044,0.91095614,592.55817,1155.321,0.9108991
680.7313,537.5221,0.94460624,673.9154,524.7368,0.9179363,668.18787,524.5024,0.95181787,630.13684,538.4795,0.7780657,636.2612,537.3529,0.9609015,601.3999,600.6842,0.8084256,632.36,591.39636,0.9341512,642.44214,742.7831,0.8284321,700.4685,695.7627,0.8997016,725.28064,802.14,0.80132204,784.0664,770.3436,0.87790096,526.00037,795.126,0.7492616,562.4116,792.31445,0.83726585,602.75574,970.8673,0.9487404,624.606,963.881,0.9508855,583.2655,1148.5483,0.93018824,591.50073,1154.3969,0.9372608
693.1782,555.3627,0.980599,687.28925,542.53503,0.9191983,680.7621,543.15906,0.98550767,643.07825,558.46204,0.8181805,648.17065,557.36755,0.9958643,618.1811,617.011,0.8171656,638.6156,615.2859,0.9411478,632.33093,744.3574,0.64138377,647.31165,734.9519,0.9458131,653.3679,843.0138,0.74170136,653.083,842.12195,0.93025565,520.0701,804.3147,0.7056241,551.0966,802.5925,0.84104973,609.97656,976.38184,0.919024,634.998,969.6338,0.9721972,585.115,1149.333,0.9151981,589.76917,1157.6033,0.92765796
704.3854,582.2162,0.9854524,697.9569,569.41284,0.9186436,690.3406,570.7492,0.98569894,654.4335,586.6182,0.7106937,662.11475,586.39246,1.0051003,627.34705,642.88043,0.81520337,646.1763,644.6976,0.95440054,586.9636,740.85065,0.5217971,594.0166,741.0026,0.94382054,585.3436,826.8642,0.17577755,562.2439,828.37787,0.8943591,519.2174,820.1462,0.7198683,546.0969,820.46344,0.7541256,618.9697,985.2734,0.94707525,647.45776,977.8305,0.9630672,586.08826,1150.7329,0.9382133,589.01794,1157.7351,0.91830003
714.33673,615.5929,0.9871519,706.564,604.172,0.9141323,702.0092,605.2296,0.9978876,666.65955,619.8257,0.73669064,674.1228,620.5149,0.99640274,643.76447,676.6118,0.69785106,651.4002,672.89307,0.93824637,550.60767,766.036,0.7103081,548.17926,751.2623,0.8633621,482.81494,858.43933,0.8315104,472.16235,812.14246,0.7329149,521.2995,850.2948,0.66055685,542.93304,848.89343,0.80119467,633.39716,995.0492,0.9015478,659.96295,982.69055,0.95563495,585.7066,1157.1488,0.85330546,589.85565,1159.1842,0.9314079
719.7399,646.9849,1.0052712,712.3938,635.07306,0.91720134,706.8554,636.2629,0.9904183,665.8885,654.549,0.6614084,678.11395,653.5755,0.96696043,640.3503,707.5915,0.6702262,652.5992,706.06476,0.8970374,515.95294,762.3122,0.84921753,523.44885,747.6335,0.89961034,446.41852,830.1066,1.0398071,418.66486,767.0986,0.91590273,511.20166,873.03876,0.64891505,537.3349,871.4908,0.8112222,649.92194,998.9947,0.89975524,674.1524,992.95087,0.9346595,593.2754,1158.1985,0.8487473,590.317,1161.3232,0.91212785
720.974,673.69226,0.9804702,713.9707,661.4153,0.8877034,708.9645,662.60767,0.98264116,670.7501,680.7206,0.64553976,680.5043,680.704,0.9474499,636.10535,738.1698,0.5963018,648.5791,730.8572,0.9283247,518.05225,765.2184,0.8937582,527.9099,751.3347,0.917241,439.67563,810.87134,1.0071763,420.1752,739.4231,0.94809526,502.7626,896.80884,0.6361358,533.0282,892.244,0.75468516,659.5558,1004.5818,0.86205006,684.3749,999.8164,0.9514817,590.2876,1159.26,0.77849674,592.0414,1160.3542,0.9204028
721.0947,697.92236,0.99592364,715.07886,686.0488,0.89981496,708.91656,686.36,0.98176306,669.48254,702.475,0.65029067,678.201,702.4226,0.99197984,621.9627,752.5199,0.62983596,648.7732,751.3082,0.9144064,517.9388,778.31335,0.88831043,522.16724,764.5963,0.9204272,433.15625,827.74927,0.9947282,416.4978,752.04395,0.9146956,503.08044,915.8657,0.6003113,535.9155,911.3135,0.7385235,663.5094,1009.87366,0.8595053,692.44446,1003.78357,0.9654873,591.2212,1156.9867,0.77770424,593.0751,1161.8003,0.9134135
716.78314,704.636,0.9988377,708.7221,692.59326,0.89955723,703.75946,693.2501,0.9729009,664.30817,713.6874,0.6236707,675.5908,711.683,0.994755,631.7419,769.0112,0.61620927,650.06586,764.54175,0.9285756,514.39154,808.65015,0.8445157,517.9205,791.1915,0.80752665,449.84363,867.2284,0.96665084,410.89868,803.77356,0.911234,498.9098,926.62646,0.6151452,534.46814,920.7103,0.7351618,666.2028,1012.89075,0.90744317,697.31335,1008.20715,0.95445764,590.89374,1153.0173,0.85821486,594.9257,1162.7484,0.89340293
702.0996,696.5039,0.94345427,693.68616,685.1365,0.9075978,689.0831,685.8817,0.9707265,654.55334,707.29736,0.6349361,662.8093,705.475,1.0061637,617.3373,763.55774,0.64747256,641.21936,761.3961,0.9635123,526.6146,832.3832,0.6491901,538.2456,829.9042,0.85010815,465.21463,872.8418,0.4494825,473.65677,885.46875,0.58617055,496.90323,932.79553,0.68034935,535.33997,926.8401,0.7419991,668.11926,1011.9614,0.7880806,699.18604,1010.39,0.9213841,588.6041,1157.5219,0.8490391,597.02014,1160.0541,0.9068082
683.3596,682.45996,0.97652775,675.7574,670.4574,0.88286376,670.32465,671.19727,0.97072506,634.4564,687.4778,0.6890132,642.7766,687.01526,0.9652226,605.8594,749.3176,0.69763035,622.0473,745.5206,0.9514823,572.8918,856.0255,0.38722253,568.26605,843.3517,0.85667133,626.86426,943.0165,0.2866826,551.9442,948.9321,0.6788647,502.12653,915.93665,0.58209455,536.3668,913.04675,0.67427087,664.03955,1011.87573,0.80175614,700.1528,1008.9901,0.96382856,590.57166,1157.6014,0.85328877,596.5906,1160.2672,0.92240584
651.357,659.57495,0.9350164,644.1389,648.19165,0.9360635,638.56586,648.52075,0.96594197,605.66547,665.6398,0.71765876,610.7358,663.9116,0.96430933,582.5159,728.2887,0.79299855,602.1048,728.84106,0.92222893,604.8719,851.13916,0.59435886,622.1528,857.0813,0.82229245,632.2077,915.30396,0.60609865,636.7929,934.37976,0.78653896,497.66827,912.3281,0.63675284,531.48804,907.8093,0.790342,666.96704,1007.65857,0.81434095,699.6269,1007.2471,0.9679956,591.3267,1155.5708,0.8395534,596.46454,1159.3881,0.92424524
612.3266,632.646,0.9605845,602.3515,622.49365,0.9165884,597.6973,623.1266,0.956759,565.8566,646.6106,0.66892534,573.6914,642.2744,0.9875554,562.8173,713.03357,0.73355377,582.27325,707.40674,0.91556454,678.96063,807.0724,0.61516553,697.01605,797.7965,0.77776754,772.5555,818.8854,0.5615115,796.34174,813.36975,0.7184969,508.92023,906.2986,0.583032,532.71747,899.2257,0.796283,665.7822,1004.47375,0.9113565,699.2507,1004.1095,0.94261795,590.77,1157.3594,0.8551166,597.6544,1160.3812,0.93186045
