0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1091.9468,546.949,0.949144,1097.93,540.2781,0.8778417,1095.4309,536.1559,0.9579065,1077.0593,515.4807,0.690801,1080.6523,518.3815,0.9963188,1032.0562,525.4474,0.76771194,1030.7822,529.1631,0.8710011,955.3501,502.94907,0.8356098,962.5043,495.17917,0.9314784,903.7283,480.7382,0.8062537,900.3793,464.41147,0.9234437,913.9165,567.6704,0.69166213,914.07007,570.4033,0.8028538,963.396,670.83813,0.72266746,973.3242,670.00073,0.92161065,964.47705,774.615,0.93823576,958.6262,793.21094,0.896979
1091.785,561.508,0.93975675,1097.8208,554.96484,0.8772096,1095.5438,551.1925,0.9608512,1077.8762,531.2091,0.6780372,1081.0142,534.8756,0.9855947,1031.8335,539.56244,0.8090972,1031.4508,543.0019,0.873558,951.94946,511.48724,0.876979,962.6354,505.9544,0.874723,902.2361,481.85004,0.82575595,903.572,465.0011,0.9126744,910.9839,578.5296,0.6559725,911.20435,582.1433,0.83791965,969.00244,674.76855,0.7512101,981.7291,673.5041,0.91206527,964.14246,775.50635,0.8719653,957.1666,795.18555,0.907551
1090.0804,577.6593,0.9509314,1095.1105,570.45184,0.82397234,1093.1254,567.21655,0.9606458,1074.3499,547.533,0.6850121,1077.6512,551.0979,0.97985363,1029.1466,551.76776,0.76867425,1029.274,558.0308,0.84761477,951.0216,516.6305,0.7386757,958.92456,517.24084,0.9183045,902.5858,485.79004,0.8333694,906.3939,476.6925,0.97053766,912.178,590.212,0.6726386,910.7883,595.51624,0.8464897,988.80664,674.0037,0.80313355,987.99695,679.43274,0.8741357,968.32837,775.5012,0.9499453,958.53735,794.48364,0.9346448
1091.8276,590.1859,0.962484,1096.5217,582.37036,0.8844223,1094.0188,579.71533,0.962054,1074.9604,562.52246,0.72377026,1078.2781,565.99414,0.9952997,1035.8005,574.031,0.7717393,1025.3345,571.90186,0.8537245,955.445,534.88245,0.65264785,957.4798,531.47144,0.91886365,900.8851,493.37778,0.7287043,897.14716,491.64853,0.88618255,921.4661,605.76184,0.66818,909.55206,608.6793,0.8514374,1001.6385,676.2897,0.91947246,994.4224,686.90027,0.84373057,973.867,773.7456,0.93674827,960.3569,793.72656,0.9097011
1087.4756,604.19775,0.95979804,1092.6086,597.47864,0.87627804,1089.8718,594.69324,0.9587542,1070.2307,574.81165,0.72972924,1073.8445,579.09973,0.98929846,1030.6289,584.4912,0.8012021,1026.1108,593.1018,0.8952393,961.1754,555.88904,0.52920717,954.9536,552.1969,0.88634634,895.725,521.00354,0.26793647,889.411,520.197,0.93178594,918.3651,620.422,0.6285919,908.9558,627.97217,0.80893654,1007.41736,679.6526,0.87444544,1003.8794,691.70496,0.832953,976.1726,775.51135,0.8685926,962.9353,795.2742,0.9570366
1089.8074,614.11597,0.9729848,1094.4419,606.0398,0.9120288,1092.1655,603.41125,0.9487796,1066.8677,586.2782,0.7182592,1072.9116,590.8187,1.0093801,1029.387,598.47766,0.76513916,1027.1875,605.6509,0.8447877,955.54474,575.69775,0.5993571,951.3022,574.00916,0.839347,891.4307,554.912,0.51972556,885.3167,558.6007,0.89226127,918.35297,641.2075,0.58476186,910.08636,649.4835,0.81010354,1012.68695,680.73364,0.826812,1013.0666,699.3904,0.8350498,972.2791,773.8473,0.81061757,964.58905,796.72095,0.91376925
1087.8754,621.9767,0.9745093,1091.6959,614.4988,0.8784384,1088.8844,612.1992,0.9816933,1064.2245,596.8435,0.69473386,1070.0065,600.6815,0.975526,1026.0276,611.2509,0.7614296,1028.953,625.1429,0.85111624,948.443,603.1956,0.52942157,947.7529,600.2823,0.7979584,879.9459,603.8023,0.54954726,878.77356,609.91266,0.7313796,914.45105,664.0616,0.5828381,912.19775,674.5967,0.8009204,1018.37476,684.6103,0.8096025,1021.88306,704.7856,0.8336164,972.50305,776.58307,0.7483229,966.40686,798.4726,0.873581
1085.0482,623.92975,0.9730924,1088.3307,616.3643,0.8474442,1085.5127,614.5234,0.97868323,1057.6259,602.28424,0.6203853,1065.6127,606.98395,0.973289,1022.1355,617.6348,0.82728565,1029.5767,636.35724,0.83041656,942.621,619.10956,0.83234024,943.0187,651.61505,0.6698227,889.6582,644.92523,0.84537244,892.1638,701.66425,0.7621936,913.4271,683.7063,0.45114768,917.36145,699.412,0.6889436,1019.9579,684.8802,0.87505835,1030.0464,706.03217,0.91529465,974.5785,775.6982,0.76052845,968.4247,800.1887,0.8920881
1078.5701,621.573,1.0039567,1080.6932,613.9923,0.9060625,1077.0079,612.1786,0.9724256,1048.9502,606.48804,0.70435107,1053.8984,607.5248,0.9714987,1012.5136,622.34766,0.8446003,1028.0034,640.2097,0.85348773,950.00934,650.5658,0.5624876,955.89325,681.85315,0.8355962,1002.4328,682.4579,0.23742142,935.63116,754.41113,0.85881853,909.89044,709.40576,0.6396849,923.9235,717.4459,0.65902257,1023.8931,685.8196,0.858448,1037.5848,707.4978,0.8588913,977.08563,777.4346,0.75360143,970.9234,797.99646,0.7972574
1065.9456,616.2539,0.98005193,1067.1917,608.5731,0.9215963,1062.5049,606.864,0.95401925,1036.4283,603.5652,0.63705,1037.7267,603.58325,0.93330944,1003.85754,627.6786,0.801381,1015.4188,642.83984,0.84840083,972.9918,703.36816,0.37050903,980.2175,718.345,0.94960874,1003.3685,780.5088,0.2729118,1012.15027,789.2096,0.79528517,923.1565,728.35266,0.5316677,926.005,741.35,0.7000971,1026.4032,686.7389,0.9581609,1042.2284,713.30273,0.925607,974.37964,780.32166,0.69274116,972.1957,803.1876,0.8546685
