0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
689.89966,810.7025,0.9787406,687.3634,799.2739,0.9506788,680.12976,798.31006,0.9583498,647.36804,805.66064,0.7075513,645.7573,804.35974,1.0009906,643.5442,875.4104,0.78685623,653.0665,875.849,0.9474206,757.0448,856.3921,0.77300656,757.52356,852.3633,0.92038476,835.609,825.42957,0.7610744,846.1256,823.36646,0.93224823,654.86414,1077.5065,0.75495315,664.7655,1080.5333,0.8736267,649.5841,1223.389,0.95534766,668.3799,1230.5588,0.9209704,642.63306,1352.4565,0.9298644,646.7516,1368.8978,0.932964
691.7801,812.07556,0.99001545,690.2787,799.91724,0.940839,683.0134,798.60693,0.995314,649.4315,803.422,0.69597405,647.2009,802.6787,0.9677878,644.797,874.0426,0.82934725,652.7052,876.60754,0.9732079,750.9862,874.25903,0.74209297,756.5813,873.28296,0.95928586,837.2556,855.8921,0.72471833,850.91614,857.3353,0.99929005,656.0645,1079.4686,0.753227,662.1496,1083.07,0.88903904,650.3561,1224.8165,0.90654695,665.92883,1232.8707,0.9682851,644.2676,1351.9923,0.95150816,646.09674,1370.3973,0.9275836
696.6323,814.5564,0.97405165,695.24866,802.0001,0.9612771,687.71704,800.73706,0.9948722,652.87695,804.99146,0.68429756,651.9197,803.9995,0.95004755,645.2013,877.6459,0.8277211,654.0012,880.3717,0.94065344,751.0071,902.4498,0.7862625,754.42957,897.64294,0.9499482,843.12476,899.3242,0.77394295,851.975,904.3718,0.9609836,649.63574,1079.1097,0.7446997,658.71985,1081.4819,0.9085165,648.46387,1223.2214,0.9102925,665.2008,1230.8875,0.93405807,642.41223,1352.7798,0.9587186,645.90137,1369.9304,0.95863104
704.29846,818.57074,0.9492103,703.6697,805.549,0.9128839,696.655,803.7863,0.96756315,664.4894,804.0916,0.7223995,661.43604,803.2233,0.9746187,649.1963,878.596,0.8226541,652.0735,881.7802,0.98046404,744.8336,928.1794,0.8901862,744.14136,928.2248,0.9693886,829.96155,950.4859,0.87420964,836.0083,960.95917,1.0017786,649.23267,1078.748,0.75533724,651.57385,1081.0256,0.9149683,650.11194,1223.063,0.92177147,664.7644,1228.8347,0.9506566,644.62866,1350.7141,0.9137461,646.45044,1369.3506,0.9439843
715.88763,824.07605,0.9715426,716.4202,810.7715,0.9394365,708.7768,808.82385,0.9895891,675.18634,804.8352,0.71306765,673.9002,804.3513,0.9916452,662.7382,879.2865,0.8280445,655.6553,884.3618,0.9630194,728.3848,957.1743,0.99537206,727.8427,956.8982,0.96963966,796.42206,1002.6587,0.9184041,802.5627,1018.56384,0.945403,645.3315,1077.7224,0.7484802,643.51636,1079.9235,0.8863704,648.83984,1222.6416,0.9417255,665.0087,1229.3064,0.96500266,643.4859,1348.2639,0.9038131,645.6268,1369.3601,0.9368226
731.6085,834.0415,0.98922694,733.7512,821.1062,0.95624423,726.19385,818.75806,0.9719416,693.2189,811.48804,0.72645795,692.1555,810.74475,0.9892914,669.6306,885.1754,0.7818208,665.055,889.2938,0.96432686,705.34784,988.9789,0.9145616,705.3096,986.4824,0.97007847,747.6283,1051.1615,0.83205354,748.21533,1061.6382,0.9729841,637.11273,1075.8318,0.755237,635.0121,1076.9178,0.8703733,651.2932,1219.1602,0.95387894,665.1247,1225.3181,0.9507637,644.1781,1348.814,0.9426714,645.26575,1368.4991,0.95345944
750.088,851.9805,0.9938965,753.18335,838.87396,0.9818026,746.37366,835.5695,0.9870496,714.1698,825.19855,0.77012515,712.8515,823.49005,0.9870467,673.07526,890.8532,0.8133575,676.23364,896.82477,0.9701407,673.2408,1002.50323,0.8614721,671.81067,1001.5323,0.9830481,685.02246,1084.6213,0.9041351,669.4679,1094.4712,0.91311145,621.29395,1075.1174,0.7060853,623.5212,1078.7661,0.8716192,651.4861,1219.6599,0.9106558,665.43933,1224.4392,0.9751544,643.04785,1347.8894,0.8783388,646.02124,1368.6074,0.9127518
766.7672,875.964,0.998597,771.5259,863.7881,0.951012,763.54407,859.3679,0.9603801,734.0565,846.11707,0.66692936,729.48517,843.4624,0.97471786,687.9289,904.59534,0.75876206,685.09216,910.24084,0.9504415,644.61414,1005.21204,0.54616904,641.3849,1006.1561,0.9757655,665.3762,1103.3007,0.6805715,603.14685,1091.1659,0.95370376,630.1559,1085.7792,0.7267294,624.6426,1087.6515,0.84368753,652.2728,1220.5526,0.9008216,667.58716,1222.366,0.98788106,645.6459,1347.3873,0.91017693,648.3371,1368.1466,0.9201425
781.4684,909.7054,0.94604325,787.24414,898.17694,0.92988473,780.69434,892.7861,0.9648243,748.7323,874.73724,0.6952203,748.7274,872.8582,0.97958076,689.0773,923.3935,0.762771,694.77893,932.2286,0.96528673,611.0542,1001.3691,0.67871493,614.07263,1005.42487,0.92614686,550.8823,1062.7014,0.637556,543.3534,1063.9966,0.95659614,597.07654,1087.7734,0.67250395,602.25037,1091.7695,0.82222784,655.56226,1217.4783,0.85392845,670.1459,1218.5657,0.9365003,647.458,1343.8938,0.90899,653.00977,1367.2283,0.95920455
792.4594,944.9551,0.9973564,798.3674,933.103,0.9427482,792.4637,928.20435,0.98012555,762.2015,909.4181,0.69858456,761.8595,908.2921,0.9788,713.7957,956.51746,0.8044784,702.3778,956.74695,0.9227208,613.82776,1009.45056,0.7181933,603.0913,998.4485,0.9332266,546.91113,1051.7567,0.82016706,514.4105,1032.456,0.89983857,587.1633,1093.5066,0.63386464,583.6517,1096.9971,0.84558016,660.70636,1214.4192,0.83845675,666.78357,1218.4246,0.9757482,651.7955,1346.0029,0.8762481,657.27203,1367.9226,0.94893134
796.82666,982.71423,0.99812245,803.10815,971.26685,0.9115248,798.3782,965.7782,0.9670135,769.7699,945.65283,0.65688396,770.82715,944.28564,0.9532583,718.76514,993.9591,0.7790883,702.59705,986.79175,0.9153594,599.61804,1008.45215,0.73699284,601.86523,995.9591,0.93195856,524.1354,1034.1887,0.9614817,503.079,1005.3563,0.9480001,588.1918,1110.7937,0.65810937,571.6122,1110.595,0.82972324,661.8113,1218.0222,0.8278338,663.437,1222.3448,0.91721857,648.84875,1346.46,0.8305999,650.3723,1372.1904,0.93259287
796.98895,1015.8572,1.0021242,803.2236,1005.2322,0.91896427,799.06537,999.69116,0.96415913,770.1041,977.18494,0.63715816,772.4193,977.83923,0.97967124,713.49426,1019.4949,0.7096174,703.35175,1014.87256,0.93551743,601.8877,1022.70764,0.73379254,604.7752,1006.8185,0.9134707,521.0871,1023.6991,0.93694764,512.94727,993.92456,0.9452673,571.9816,1125.4589,0.6077972,563.8837,1127.4053,0.76940084,661.4984,1219.67,0.7386243,666.042,1224.576,0.887916,645.2736,1348.6873,0.8530632,651.97003,1375.0516,0.9016497
793.8484,1042.094,0.97629297,800.1892,1030.8031,0.89625275,795.73987,1026.1726,0.95596856,767.29236,1005.56226,0.6871445,768.72034,1005.4061,0.984011,714.96265,1043.7081,0.7292229,699.13,1040.4896,0.9084899,601.35815,1036.5677,0.65581036,603.6709,1024.84,0.96159935,520.26514,1027.91,0.9079299,512.89,999.921,0.9442911,562.11816,1142.3805,0.57847476,556.44836,1145.8561,0.7954836,664.73,1222.4528,0.8049493,673.1117,1223.532,0.9010773,647.3778,1350.4126,0.81345916,653.64624,1375.075,0.89395225
789.07104,1059.2247,0.9159905,796.01086,1047.6821,0.87265795,790.74585,1043.2793,0.94721574,760.16736,1023.5879,0.7187016,762.1399,1023.2637,0.97077274,708.92737,1062.7834,0.7794565,694.0188,1059.5502,0.8983295,588.12476,1057.1942,0.6939495,595.34424,1052.474,0.9221995,509.1151,1055.8286,0.9151566,506.04468,1035.341,1.0010221,562.313,1159.982,0.6094696,553.8586,1164.984,0.7917677,671.4178,1224.5555,0.83378536,678.9386,1228.4559,0.9614656,648.4199,1351.612,0.8638698,653.6278,1377.2218,0.8583823
783.19855,1061.0801,0.9339603,788.38605,1049.3723,0.8741486,783.63995,1045.145,0.96991587,751.4235,1026.5557,0.7729019,754.17645,1026.3184,0.9955456,703.5196,1067.1108,0.8208288,687.43866,1069.7427,0.9205701,590.29095,1086.7712,0.5922568,584.258,1086.8779,0.95125365,501.35944,1104.3718,0.666515,497.71027,1100.1475,0.9465882,568.1032,1170.8254,0.6441542,551.6535,1180.1941,0.84312844,679.8107,1228.0303,0.8394588,684.12646,1235.1477,0.93503594,649.1442,1355.3857,0.86194134,656.68097,1379.5056,0.89672476
774.1504,1041.653,0.9748547,776.81995,1029.6267,0.9255117,771.1411,1026.2906,0.9672127,736.1332,1015.1144,0.7491375,737.6317,1015.0725,0.96635234,690.9596,1058.3196,0.7585137,670.8065,1068.8708,0.8777474,590.4988,1120.8816,0.39501527,585.73816,1130.2034,0.8883549,518.8462,1171.1562,0.42171943,507.7526,1178.4788,0.89725673,577.1897,1180.425,0.5949546,557.90466,1192.8497,0.7915806,685.2003,1224.1256,0.88724124,690.9291,1236.0043,0.90221703,650.05054,1355.3413,0.860513,658.07214,1379.7361,0.8859658
749.48865,1006.02185,1.0123965,750.91455,993.2877,0.90536916,744.07355,990.75464,0.9696413,706.68304,987.605,0.736954,706.6118,987.2634,0.993077,670.3831,1044.4879,0.7743323,652.7297,1057.1311,0.93932927,617.79785,1151.78,0.43769193,609.52277,1164.5009,0.97424287,644.1467,1194.0712,0.30180287,567.59674,1250.3876,0.93105626,568.9347,1177.487,0.58383524,553.5892,1191.5765,0.82469124,689.39124,1222.7496,0.79265594,696.5939,1236.0441,0.8920866,650.5756,1352.7576,0.85814035,660.12885,1377.9697,0.89854825
702.58386,962.1792,0.96873045,701.5386,949.55054,0.95733047,693.6333,948.5565,1.0028286,663.3772,953.1515,0.66668403,658.50635,952.89453,0.9775321,653.54114,1019.8572,0.80577385,628.75134,1034.9542,0.9145125,647.36145,1138.896,0.5063833,649.26587,1149.5797,0.9368905,674.51013,1226.1145,0.38383383,674.5032,1243.8107,0.9007281,582.63416,1176.5171,0.6745008,558.05225,1189.7211,0.8260615,692.00574,1221.7168,0.8208759,699.71594,1232.3569,0.9292811,652.77954,1350.3292,0.931272,659.9348,1375.7625,0.93457925
644.00146,915.5554,0.971022,635.36115,905.365,0.90923035,627.8611,906.5586,0.98756474,606.85205,926.2549,0.63765717,598.1591,926.8054,1.0069499,616.5751,1002.43054,0.8870573,592.9985,1012.91174,0.95631474,657.6369,1092.713,0.8411946,669.8212,1093.6334,0.94268876,679.2072,1161.1901,0.9633641,740.7695,1169.7858,0.98216933,591.60565,1172.4076,0.69059527,566.142,1182.3964,0.86333287,691.0341,1223.3951,0.76243687,703.0156,1234.573,0.96871585,653.2021,1353.677,0.89722025,662.4952,1375.324,0.91408205
